,id,jewish_text,rus_transl,folder,im_name,_merge,source
3853,LDZ1145,"פנ
האשה הצנועה
מ חיה רחל
שלאפין
בת ר
אברהם נתן
נפט טז כסלו
תרפח תנצבה","Здесь похоронена скромная женщина, госпожа Хая Рахель Шляпина, дочь р. Авраама Натана, скончалась 16 кислева {5}688. Да будет душа её завязана в узле жизни.",Лудза,LDZ1145_1,both,Сэфер
3854,LDZ1146,"פנ
יוסף בן שמעון
פילשציק
נפ 1928","Здесь похоронен Йосеф, сын Шимона Пильщика, скончался 1928",Лудза,LDZ1146,both,Сэфер
3855,LDZ1146,"פנ
יוסף בן שמעון
פילשציק
נפ 1928","Здесь похоронен Йосеф, сын Шимона Пильщика, скончался 1928",Лудза,LDZ1146_1,both,Сэфер
3856,LDZ1146,"פנ
יוסף בן שמעון
פילשציק
נפ 1928","Здесь похоронен Йосеф, сын Шимона Пильщика, скончался 1928",Лудза,LDZ1146_2,both,Сэфер
3857,LDZ1147,"פנ
הישיש
ר אליעזר מנוח
בר צבי
ווייסמאן
נפטר יז סיון
שנת תרפח לפק
תנצבה","Здесь похоронен старец, р. Элиезер Маноах, сын р. Цви Вайсмана, скончался 17 сивана 688 года по малому исчислению. Да будет душа его завязана в узле жизни.",Лудза,LDZ1147,both,Сэфер
3858,LDZ1148,,,Лудза,LDZ1148,both,Сэфер
3859,LDZ1149,,,Лудза,LDZ1149,both,Сэфер
3860,LDZ1150,"פנ
אשת חיל
מגזע היחס
פייגא בת ר
יחושע זעליג
אלמנת הרר
ישראל זליגמן
נפטרה כג טבת
תרפח תנצבה","Здесь похоронена отважная женщина благородного происхождения, Фейга, дочь р. Йехошуа Зелига, вдова уважаемого р. Исраэля Зелигмана, скончалась 23 тевета {5}688. Да будет душа её завязана в узле жизни.",Лудза,LDZ1150,both,Сэфер
3861,LDZ1150,"פנ
אשת חיל
מגזע היחס
פייגא בת ר
יחושע זעליג
אלמנת הרר
ישראל זליגמן
נפטרה כג טבת
תרפח תנצבה","Здесь похоронена отважная женщина благородного происхождения, Фейга, дочь р. Йехошуа Зелига, вдова уважаемого р. Исраэля Зелигмана, скончалась 23 тевета {5}688. Да будет душа её завязана в узле жизни.",Лудза,LDZ1150_1,both,Сэфер
3862,LDZ1151,"פנ
אבינו היקר והנכבד
ר יעקב בר יהודה לייב
אלטחוזען
נפטר ט אייר תרפח
 תנצבה","Здесь похоронен наш дорогой и уважаемый отец, р. Яаков, сын р. Йехуды Лейба Альтгаузена, скончался 9 ияра {5}688.  Да будет душа его завязана в узле жизни.",Лудза,LDZ1151,both,Сэфер
3863,LDZ1151,"פנ
אבינו היקר והנכבד
ר יעקב בר יהודה לייב
אלטחוזען
נפטר ט אייר תרפח
 תנצבה","Здесь похоронен наш дорогой и уважаемый отец, р. Яаков, сын р. Йехуды Лейба Альтгаузена, скончался 9 ияра {5}688.  Да будет душа его завязана в узле жизни.",Лудза,LDZ1151_1,both,Сэфер
3864,LDZ1152,"פנ
האשה מ צערנא
מלכה בר הר הג
ר חיים דוד אלמנת
אהרן אברהם יעקב
לב
שלשלת היוחסין
בעלת מדות נפלאה
ונפ כו תמוז
שנת תרפח
תנצבה","Здесь похоронена женщина, госпожа Церна Малка, дочь раввина, гаона, р. Хаима Давида, вдова Аарона Авраама Яакова, Лев, благородного происхождения, наделённая большими достоинствами, скончалась 26 таммуза {5}688 года. Да будет душа её завязана в узле жизни.",Лудза,LDZ1152,both,Сэфер
3865,LDZ1152,"פנ
האשה מ צערנא
מלכה בר הר הג
ר חיים דוד אלמנת
אהרן אברהם יעקב
לב
שלשלת היוחסין
בעלת מדות נפלאה
ונפ כו תמוז
שנת תרפח
תנצבה","Здесь похоронена женщина, госпожа Церна Малка, дочь раввина, гаона, р. Хаима Давида, вдова Аарона Авраама Яакова, Лев, благородного происхождения, наделённая большими достоинствами, скончалась 26 таммуза {5}688 года. Да будет душа её завязана в узле жизни.",Лудза,LDZ1152_1,both,Сэфер
3866,LDZ1152,"פנ
האשה מ צערנא
מלכה בר הר הג
ר חיים דוד אלמנת
אהרן אברהם יעקב
לב
שלשלת היוחסין
בעלת מדות נפלאה
ונפ כו תמוז
שנת תרפח
תנצבה","Здесь похоронена женщина, госпожа Церна Малка, дочь раввина, гаона, р. Хаима Давида, вдова Аарона Авраама Яакова, Лев, благородного происхождения, наделённая большими достоинствами, скончалась 26 таммуза {5}688 года. Да будет душа её завязана в узле жизни.",Лудза,LDZ1152_2,both,Сэфер
3867,LDZ1153,"פנ
האשה
הצנועה והחשובה
לאה בת הרב
המופלג ר מרדכי
ואשת הרב המופלג
ר משה מרגליות
נפ כג אייר
שנת תרפט
תנצבה","Здесь похоронена скромная и почтенная  женщина, Лея, дочь выдающегося раввина р. Мордехая и жена выдающегося раввина р. Моше Марголиса, скончалась 23 ияра {5}689 года. Да будет душа её завязана в узле жизни.",Лудза,LDZ1153,both,Сэфер
3868,LDZ1154,"פנ
אבינו מורנו
הצדיק והישר
אדיר האמונה
והאהבה לישראל
וקדשיו הרבני
החובב ציון
רבי חיים צבי
בר יצחק אליהו
הלוי לוין זל להה
ד אלול התזרח
כב סיון התרצ
תהי נשמתו הטהורה
צרורה בצרור חיים
הנצח וההור לעולמים","Здесь похоронен наш отец и учитель, праведный и честный, огромной веры и любви к народу Израиля, благословенный раввинист и палестинофил, раввин Хаим Цви, сын р. Ицхака Элияху ха-Леви Левина, да будет благословенна его память во веки веков, <родился> 4 элула 5615, <скончался> 22 сивана 5690. Да будет его чистая душа завязана в узле жизни во веки веков.",Лудза,LDZ1154,both,Сэфер
3869,LDZ1155,"_F_
פנ
האשה גאלדע רויזע
בת ר דוד אליהו אשת ר שלמה נח
גורעוויץ
נפטרה ה תמוז תרפט
תנצבה

_RS_
БРЯ. ГУРЕВИЧ. РИГѢ"," Здесь похоронена женщина Голда Ройзе, дочь р. Давида Элияху, жена р. Шломо Ноаха Гуревича, скончалась 5 таммуза {5}689. Да будет душа её завязана в узле жизни.   [Бря]. Гуревич. Рига",Лудза,LDZ1155,both,Сэфер
3870,LDZ1155,"_F_
פנ
האשה גאלדע רויזע
בת ר דוד אליהו אשת ר שלמה נח
גורעוויץ
נפטרה ה תמוז תרפט
תנצבה

_RS_
БРЯ. ГУРЕВИЧ. РИГѢ"," Здесь похоронена женщина Голда Ройзе, дочь р. Давида Элияху, жена р. Шломо Ноаха Гуревича, скончалась 5 таммуза {5}689. Да будет душа её завязана в узле жизни.   [Бря]. Гуревич. Рига",Лудза,LDZ1155_1,both,Сэфер
